Species,Light_ISF,Soil,Sterile,Conspecific,Myco,SoilMyco,PlantDate,AMF,EMF,Phenolics,Lignin,NSC,Time,Event,Harvest,Alive
3,0.08,0,0,2,0,0,0,29.88,0.0,0.43,9.1,11.74,42.0,0,0,0
3,0.079,5,0,0,0,0,0,37.6,0.0,0.74,7.83,11.34,42.0,0,0,0
3,0.079,0,0,2,0,0,0,34.48,0.0,0.5,7.95,11.53,42.0,0,0,0
2,0.047,5,0,0,1,0,1,21.96,41.98,3.84,27.2,14.78,63.0,0,0,0
3,0.079,3,0,0,0,1,0,32.86,0.0,0.63,5.48,9.77,42.0,0,0,0
3,0.061,1,0,0,0,1,0,34.46,0.0,0.7,7.99,11.69,42.0,0,0,0
3,0.061,6,0,0,0,1,0,25.93,0.0,0.6,6.97,11.03,42.0,0,0,0
3,0.061,3,0,0,0,1,0,34.64,0.0,0.51,5.38,6.91,42.0,0,0,0
3,0.061,1,0,0,0,1,0,34.46,0.0,0.7,7.99,11.69,42.0,0,0,0
3,0.061,6,0,0,0,1,0,25.93,0.0,0.6,6.97,11.03,42.0,0,0,0
3,0.061,5,0,0,0,0,0,37.23,0.0,0.67,6.94,11.23,42.0,0,0,0
3,0.061,6,0,0,0,1,0,25.93,0.0,0.6,6.97,11.03,42.0,0,0,0
3,0.061,0,0,2,0,0,0,33.45,0.0,0.41,5.28,7.01,42.0,0,0,0
3,0.063,0,0,2,0,0,0,32.18,0.0,0.39,5.18,6.74,42.0,0,0,0
3,0.063,0,0,2,0,0,0,32.18,0.0,0.39,5.18,6.74,42.0,0,0,0
0,0.063,6,0,0,0,1,0,14.46,0.0,-0.01,13.55,12.46,42.0,0,0,0
3,0.066,3,0,0,0,1,0,35.54,0.0,0.53,5.37,7.05,42.0,0,0,0
3,0.066,5,0,0,0,0,0,38.77,0.0,0.7,6.94,11.21,42.0,0,0,0
2,0.047,4,1,1,1,2,1,10.34,3.62,2.48,26.38,11.04,59.5,0,0,0
3,0.066,3,0,0,0,1,0,35.54,0.0,0.53,5.37,7.05,42.0,0,0,0
0,0.065,1,0,0,0,1,0,12.51,0.0,-0.02,11.17,11.21,42.0,0,0,0
2,0.063,1,0,2,1,1,1,18.62,13.78,2.42,26.84,9.78,59.5,0,0,0
0,0.077,1,0,0,0,1,0,15.11,0.0,0.09,10.94,11.15,42.0,0,0,0
0,0.077,1,0,0,0,1,0,15.11,0.0,0.09,10.94,11.15,42.0,0,0,0
0,0.077,3,0,0,0,1,0,14.0,0.0,-0.21,11.05,11.32,42.0,0,0,0
1,0.047,0,0,0,1,0,1,17.52,29.14,3.66,19.05,20.3,115.5,1,0,1
3,0.065,2,0,0,0,0,0,23.06,0.0,0.29,5.13,6.77,42.0,0,0,0
0,0.065,3,0,0,0,1,0,12.82,0.0,-0.22,10.84,11.34,42.0,0,0,0
0,0.077,3,0,0,0,1,0,14.0,0.0,-0.21,11.05,11.32,42.0,0,0,0
2,0.063,0,0,0,1,0,1,19.59,11.67,2.49,25.67,11.08,115.5,1,0,1
0,0.077,3,0,0,0,1,0,14.0,0.0,-0.21,11.05,11.32,42.0,0,0,0
0,0.077,3,0,0,0,1,0,14.0,0.0,-0.21,11.05,11.32,42.0,0,0,0
3,0.065,2,0,0,0,0,0,23.06,0.0,0.29,5.13,6.77,42.0,0,0,0
1,0.035,4,1,1,1,2,1,8.76,4.7,2.32,18.87,18.64,80.5,0,0,0
0,0.073,6,0,0,0,1,0,15.06,0.0,-0.04,13.53,12.37,42.0,0,0,0
3,0.071,4,1,1,0,2,0,11.82,0.0,0.27,5.42,8.52,42.0,0,0,0
0,0.073,6,0,0,0,1,0,15.06,0.0,-0.04,13.53,12.37,42.0,0,0,0
0,0.074,6,0,0,0,1,0,14.68,0.0,-0.03,13.67,12.32,42.0,0,0,0
1,0.035,5,0,0,1,0,1,20.31,23.91,4.63,18.56,21.85,80.5,0,0,0
0,0.073,1,0,0,0,1,0,12.63,0.0,-0.04,10.98,11.22,42.0,0,0,0
1,0.047,3,0,0,1,1,1,27.63,37.57,4.34,20.07,19.51,115.5,1,0,1
3,0.074,2,0,0,0,0,0,21.81,0.0,0.31,5.07,6.89,42.0,0,0,0
3,0.074,2,0,0,0,0,0,21.81,0.0,0.31,5.07,6.89,42.0,0,0,0
0,0.073,6,0,0,0,1,0,15.06,0.0,-0.04,13.53,12.37,42.0,0,0,0
3,0.051,6,0,0,0,1,0,35.09,0.0,0.51,5.08,7.09,42.0,0,0,0
2,0.035,5,0,0,1,0,1,20.7,23.0,3.84,20.96,18.08,115.5,1,0,1
3,0.051,0,0,2,0,0,0,28.58,0.0,0.25,5.08,5.92,42.0,0,0,0
1,0.032,6,0,2,1,1,1,20.99,36.52,4.47,20.36,19.01,115.5,1,0,1
3,0.051,6,0,0,0,1,0,35.09,0.0,0.51,5.08,7.09,42.0,0,0,0
3,0.075,6,0,0,0,1,0,20.04,0.0,0.62,5.12,8.19,42.0,0,0,0
3,0.072,1,0,0,0,1,0,32.85,0.0,0.69,7.94,11.64,42.0,0,0,0
3,0.072,5,0,0,0,0,0,33.07,0.0,0.54,4.96,6.87,42.0,0,0,0
3,0.072,6,0,0,0,1,0,20.77,0.0,0.62,5.08,8.14,42.0,0,0,0
3,0.06,5,0,0,0,0,0,36.87,0.0,0.54,4.99,7.06,42.0,0,0,0
3,0.06,1,0,0,0,1,0,21.36,0.0,0.68,6.47,10.46,42.0,0,0,0
3,0.06,5,0,0,0,0,0,36.87,0.0,0.54,4.99,7.06,42.0,0,0,0
3,0.072,6,0,0,0,1,0,20.77,0.0,0.62,5.08,8.14,42.0,0,0,0
3,0.072,3,0,0,0,1,0,56.63,0.0,0.56,5.41,6.99,42.0,0,0,0
3,0.06,3,0,0,0,1,0,53.7,0.0,0.57,5.28,6.36,42.0,0,0,0
3,0.072,0,0,2,0,0,0,36.12,0.0,0.42,5.29,7.32,42.0,0,0,0
2,0.032,2,0,0,1,0,1,12.68,29.1,3.58,23.42,16.56,73.5,0,0,0
3,0.055,1,0,0,0,1,0,28.15,0.0,0.65,5.42,8.13,42.0,0,0,0
0,0.055,0,0,0,0,0,0,21.43,0.0,-0.56,9.92,10.04,42.0,0,0,0
3,0.055,5,0,0,0,0,0,45.58,0.0,0.58,5.0,7.17,42.0,0,0,0
3,0.055,6,0,0,0,1,0,24.37,0.0,0.58,4.72,7.13,42.0,0,0,0
3,0.055,3,0,0,0,1,0,51.15,0.0,0.68,5.67,9.44,42.0,0,0,0
2,0.032,2,0,0,1,0,1,12.68,29.1,3.58,23.42,16.56,115.5,1,0,1
3,0.068,0,0,2,0,0,0,35.28,0.0,0.38,5.25,6.94,42.0,0,0,0
3,0.055,1,0,0,0,1,0,28.15,0.0,0.65,5.42,8.13,42.0,0,0,0
3,0.068,1,0,0,0,1,0,32.23,0.0,0.7,8.19,11.65,42.0,0,0,0
3,0.068,3,0,0,0,1,0,35.1,0.0,0.52,5.43,7.49,42.0,0,0,0
3,0.055,6,0,0,0,1,0,24.37,0.0,0.58,4.72,7.13,42.0,0,0,0
3,0.055,3,0,0,0,1,0,51.15,0.0,0.68,5.67,9.44,42.0,0,0,0
0,0.05,0,0,0,0,0,0,25.31,0.0,-0.84,9.36,9.68,42.0,0,0,0
3,0.055,0,0,2,0,0,0,40.23,0.0,0.44,5.16,6.35,42.0,0,0,0
0,0.055,0,0,0,0,0,0,21.43,0.0,-0.56,9.92,10.04,42.0,0,0,0
3,0.05,3,0,0,0,1,0,49.68,0.0,0.44,5.69,8.8,42.0,0,0,0
3,0.055,5,0,0,0,0,0,45.58,0.0,0.58,5.0,7.17,42.0,0,0,0
3,0.05,0,0,2,0,0,0,27.59,0.0,0.15,5.17,6.25,42.0,0,0,0
3,0.055,3,0,0,0,1,0,51.15,0.0,0.68,5.67,9.44,42.0,0,0,0
3,0.055,0,0,2,0,0,0,40.23,0.0,0.44,5.16,6.35,42.0,0,0,0
3,0.055,5,0,0,0,0,0,45.58,0.0,0.58,5.0,7.17,42.0,0,0,0
3,0.063,3,0,0,0,1,0,33.5,0.0,0.53,5.35,6.7,42.0,0,0,0
2,0.06,1,0,2,1,1,1,16.59,23.81,2.37,25.82,11.39,73.5,0,0,0
3,0.063,3,0,0,0,1,0,33.5,0.0,0.53,5.35,6.7,42.0,0,0,0
2,0.032,5,0,0,1,0,1,20.14,25.65,3.81,20.61,18.58,115.5,1,0,1
3,0.047,0,0,2,0,0,0,27.89,0.0,0.11,5.15,6.47,42.0,0,0,0
1,0.032,3,0,0,1,1,1,27.52,34.58,4.44,19.11,21.89,115.5,1,0,1
3,0.047,5,0,0,0,0,0,47.65,0.0,0.63,6.43,10.59,42.0,0,0,0
2,0.047,4,1,1,1,2,1,10.34,3.62,2.48,26.38,11.04,42.0,0,0,0
3,0.047,0,0,2,0,0,0,27.89,0.0,0.11,5.15,6.47,42.0,0,0,0
3,0.063,1,0,0,0,1,0,34.63,0.0,0.72,7.99,11.63,42.0,0,0,0
0,0.063,0,0,0,0,0,0,20.17,0.0,-0.7,14.0,11.94,42.0,0,0,0
3,0.047,5,0,0,0,0,0,47.65,0.0,0.63,6.43,10.59,42.0,0,0,0
3,0.047,3,0,0,0,1,0,32.44,0.0,0.25,5.75,8.67,42.0,0,0,0
2,0.032,1,0,2,1,1,1,10.94,22.92,2.21,26.0,11.48,59.5,0,0,0
3,0.047,6,0,0,0,1,0,28.04,0.0,0.37,5.49,9.16,42.0,0,0,0
0,0.063,0,0,0,0,0,0,20.17,0.0,-0.7,14.0,11.94,42.0,0,0,0
1,0.032,4,1,1,1,2,1,8.76,4.7,2.32,18.87,18.64,80.5,0,0,0
3,0.063,1,0,0,0,1,0,34.63,0.0,0.72,7.99,11.63,42.0,0,0,0
3,0.063,6,0,0,0,1,0,25.81,0.0,0.6,4.94,7.85,42.0,0,0,0
3,0.063,0,0,2,0,0,0,32.18,0.0,0.39,5.18,6.74,42.0,0,0,0
3,0.047,0,0,2,0,0,0,27.89,0.0,0.11,5.15,6.47,42.0,0,0,0
3,0.047,3,0,0,0,1,0,32.44,0.0,0.25,5.75,8.67,42.0,0,0,0
3,0.06,0,0,2,0,0,0,34.02,0.0,0.4,5.25,6.91,42.0,0,0,0
0,0.032,0,0,0,0,0,0,26.04,0.0,-0.85,9.34,9.71,42.0,0,0,0
3,0.06,5,0,0,0,0,0,36.87,0.0,0.54,4.99,7.06,42.0,0,0,0
3,0.06,6,0,0,0,1,0,24.28,0.0,0.59,4.83,7.49,42.0,0,0,0
3,0.032,6,0,0,0,1,0,22.48,0.0,0.33,5.24,7.37,42.0,0,0,0
3,0.06,5,0,0,0,0,0,36.87,0.0,0.54,4.99,7.06,42.0,0,0,0
3,0.032,0,0,2,0,0,0,28.26,0.0,0.1,5.15,6.47,42.0,0,0,0
3,0.06,1,0,0,0,1,0,21.36,0.0,0.68,6.47,10.46,42.0,0,0,0
3,0.06,5,0,0,0,0,0,36.87,0.0,0.54,4.99,7.06,42.0,0,0,0
3,0.032,6,0,0,0,1,0,22.48,0.0,0.33,5.24,7.37,42.0,0,0,0
1,0.06,1,0,0,1,1,1,15.17,28.36,4.74,23.67,16.12,115.5,1,0,1
3,0.06,6,0,0,0,1,0,24.28,0.0,0.59,4.83,7.49,42.0,0,0,0
1,0.06,5,0,0,1,0,1,20.14,22.73,4.74,18.34,22.05,115.5,1,0,1
2,0.06,5,0,0,1,0,1,26.68,34.45,3.93,27.29,14.86,73.5,0,0,0
3,0.06,1,0,0,0,1,0,21.36,0.0,0.68,6.47,10.46,42.0,0,0,0
0,0.032,5,0,2,0,0,0,19.41,0.0,-0.24,9.61,10.03,63.0,0,0,0
3,0.06,1,0,0,0,1,0,21.36,0.0,0.68,6.47,10.46,42.0,0,0,0
3,0.052,4,1,1,0,2,0,15.38,0.0,0.31,5.18,7.67,42.0,0,0,0
3,0.052,2,0,0,0,0,0,22.02,0.0,0.21,4.8,5.44,42.0,0,0,0
0,0.087,6,0,0,0,1,0,13.4,0.0,-0.02,13.88,12.46,42.0,0,0,0
3,0.087,4,1,1,0,2,0,8.73,0.0,0.06,7.69,11.93,42.0,0,0,0
3,0.052,2,0,0,0,0,0,22.02,0.0,0.21,4.8,5.44,42.0,0,0,0
3,0.032,4,1,1,0,2,0,10.98,0.0,0.0,5.0,8.22,115.5,1,0,1
0,0.052,1,0,0,0,1,0,10.62,0.0,-0.09,10.73,10.96,42.0,0,0,0
1,0.052,3,0,0,1,1,1,30.81,46.33,4.58,19.18,21.96,66.5,0,0,0
3,0.052,2,0,0,0,0,0,22.02,0.0,0.21,4.8,5.44,42.0,0,0,0
3,0.086,2,0,0,0,0,0,17.26,0.0,0.28,10.99,13.42,42.0,0,0,0
0,0.093,6,0,0,0,1,0,15.56,0.0,0.12,14.44,12.69,42.0,0,0,0
1,0.087,2,0,0,1,0,1,14.09,23.18,4.64,17.68,23.52,115.5,1,0,1
3,0.086,4,1,1,0,2,0,10.0,0.0,0.05,7.33,11.55,42.0,0,0,0
3,0.086,2,0,0,0,0,0,17.26,0.0,0.28,10.99,13.42,42.0,0,0,0
2,0.052,5,0,0,1,0,1,41.48,16.25,3.84,23.88,16.28,115.5,1,0,1
3,0.086,4,1,1,0,2,0,10.0,0.0,0.05,7.33,11.55,42.0,0,0,0
0,0.093,1,0,0,0,1,0,13.91,0.0,0.15,13.8,12.05,42.0,0,0,0
0,0.093,1,0,0,0,1,0,13.91,0.0,0.15,13.8,12.05,42.0,0,0,0
3,0.093,4,1,1,0,2,0,9.59,0.0,-0.01,8.0,11.76,42.0,0,0,0
3,0.06,0,0,2,0,0,0,34.02,0.0,0.4,5.25,6.91,42.0,0,0,0
3,0.053,3,0,0,0,1,0,51.83,0.0,0.69,5.84,9.74,42.0,0,0,0
3,0.053,5,0,0,0,0,0,45.33,0.0,0.54,5.03,6.85,42.0,0,0,0
3,0.053,3,0,0,0,1,0,51.83,0.0,0.69,5.84,9.74,42.0,0,0,0
3,0.06,5,0,0,0,0,0,36.87,0.0,0.54,4.99,7.06,42.0,0,0,0
0,0.087,6,0,0,0,1,0,13.4,0.0,-0.02,13.88,12.46,59.5,0,0,0
3,0.053,1,0,0,0,1,0,29.53,0.0,0.75,5.97,10.02,42.0,0,0,0
0,0.087,1,0,0,0,1,0,14.91,0.0,0.31,13.94,12.3,59.5,0,0,0
3,0.06,1,0,0,0,1,0,21.36,0.0,0.68,6.47,10.46,42.0,0,0,0
3,0.087,2,0,0,0,0,0,16.18,0.0,0.35,10.85,13.69,59.5,0,0,0
3,0.06,5,0,0,0,0,0,36.87,0.0,0.54,4.99,7.06,42.0,0,0,0
3,0.06,5,0,0,0,0,0,36.87,0.0,0.54,4.99,7.06,42.0,0,0,0
3,0.06,0,0,2,0,0,0,34.02,0.0,0.4,5.25,6.91,42.0,0,0,0
3,0.059,5,0,0,0,0,0,38.48,0.0,0.56,5.03,7.0,42.0,0,0,0
0,0.087,4,1,1,0,2,1,8.7,0.0,0.05,12.43,12.39,63.0,0,0,0
3,0.074,0,0,2,0,0,0,34.77,0.0,0.46,5.11,7.11,42.0,0,0,0
2,0.087,3,0,0,1,1,1,17.67,27.55,3.64,20.43,18.51,73.5,0,0,0
3,0.074,6,0,0,0,1,0,27.64,0.0,0.64,7.05,11.39,42.0,0,0,0
3,0.074,6,0,0,0,1,0,27.64,0.0,0.64,7.05,11.39,42.0,0,0,0
3,0.059,3,0,0,0,1,0,53.5,0.0,0.56,5.4,6.47,42.0,0,0,0
3,0.074,6,0,0,0,1,0,27.64,0.0,0.64,7.05,11.39,42.0,0,0,0
2,0.052,2,0,0,1,0,1,13.36,22.6,3.43,26.46,13.79,115.5,1,0,1
2,0.087,4,1,1,1,2,1,4.4,4.5,3.41,24.66,14.85,73.5,0,0,0
1,0.087,4,1,1,1,2,1,5.29,4.78,3.3,18.95,20.18,115.5,1,0,1
3,0.059,6,0,0,0,1,0,24.63,0.0,0.58,4.81,7.29,42.0,0,0,0
1,0.052,4,1,1,1,2,1,9.53,3.69,2.35,18.84,18.54,115.5,1,0,1
3,0.059,3,0,0,0,1,0,53.5,0.0,0.56,5.4,6.47,42.0,0,0,0
3,0.059,0,0,2,0,0,0,37.5,0.0,0.43,5.26,6.88,42.0,0,0,0
3,0.074,6,0,0,0,1,0,27.64,0.0,0.64,7.05,11.39,42.0,0,0,0
3,0.059,0,0,2,0,0,0,37.5,0.0,0.43,5.26,6.88,42.0,0,0,0
0,0.103,0,0,0,0,0,0,22.16,0.0,-0.64,13.88,12.13,42.0,0,0,0
2,0.052,6,0,0,1,1,1,16.28,26.66,3.75,19.84,19.6,115.5,1,0,1
2,0.052,5,0,0,1,0,1,41.48,16.25,3.84,23.88,16.28,115.5,1,0,1
3,0.087,1,0,0,0,1,0,36.65,0.0,0.71,10.43,13.72,42.0,0,0,0
3,0.087,0,0,2,0,0,0,22.46,0.0,0.38,10.27,14.03,42.0,0,0,0
3,0.11,3,0,0,0,1,0,39.74,0.0,0.72,9.52,11.98,42.0,0,0,0
0,0.086,0,0,0,0,0,0,21.35,0.0,-0.58,14.11,12.2,42.0,0,0,0
0,0.11,0,0,0,0,0,0,22.09,0.0,-0.47,13.95,12.14,42.0,0,0,0
1,0.052,2,0,0,1,0,1,24.58,34.44,4.35,19.27,20.87,115.5,1,0,1
3,0.11,0,0,2,0,0,0,22.94,0.0,0.28,10.65,13.92,42.0,0,0,0
3,0.086,0,0,2,0,0,0,22.89,0.0,0.19,10.49,13.72,42.0,0,0,0
3,0.11,0,0,2,0,0,0,22.94,0.0,0.28,10.65,13.92,42.0,0,0,0
3,0.11,5,0,0,0,0,0,51.92,0.0,0.93,9.96,13.23,42.0,0,0,0
1,0.052,0,0,0,1,0,0,17.37,28.16,3.67,18.96,20.66,115.5,1,0,1
3,0.11,3,0,0,0,1,0,39.74,0.0,0.72,9.52,11.98,42.0,0,0,0
3,0.086,1,0,0,0,1,0,32.51,0.0,0.63,10.91,13.43,42.0,0,0,0
3,0.086,6,0,0,0,1,0,29.94,0.0,0.56,10.76,13.39,42.0,0,0,0
1,0.087,1,0,0,1,1,1,21.02,35.22,5.31,20.46,19.21,115.5,1,0,1
2,0.052,3,0,0,1,1,1,15.89,25.89,3.72,19.69,19.37,115.5,1,0,1
1,0.052,4,1,1,1,2,1,9.53,3.69,2.35,18.84,18.54,115.5,1,0,1
2,0.052,0,0,0,1,0,1,15.14,18.63,2.45,23.26,12.39,115.5,1,0,1
2,0.077,1,0,2,1,1,1,17.2,30.65,3.6,25.5,14.73,73.5,0,0,0
3,0.133,0,0,2,0,0,0,43.6,0.0,0.62,10.04,13.44,42.0,0,0,0
3,0.122,6,0,0,0,1,0,26.56,0.0,0.76,9.3,11.88,42.0,0,0,0
1,0.093,5,0,0,1,0,1,22.57,31.7,5.07,18.94,22.35,73.5,0,0,0
3,0.133,3,0,0,0,1,0,62.62,0.0,0.88,9.03,11.64,42.0,0,0,0
3,0.122,6,0,0,0,1,0,26.56,0.0,0.76,9.3,11.88,42.0,0,0,0
3,0.133,3,0,0,0,1,0,62.62,0.0,0.88,9.03,11.64,42.0,0,0,0
1,0.086,4,1,1,1,2,1,5.33,5.07,3.22,18.69,20.69,115.5,1,0,1
3,0.133,0,0,2,0,0,0,43.6,0.0,0.62,10.04,13.44,42.0,0,0,0
3,0.122,5,0,0,0,0,0,55.24,0.0,0.97,9.98,13.22,42.0,0,0,0
0,0.093,4,1,1,0,2,1,8.49,0.0,0.06,11.63,11.92,63.0,0,0,0
3,0.111,6,0,0,0,1,0,28.35,0.0,0.59,10.92,13.79,42.0,0,0,0
0,0.077,4,1,1,0,2,1,9.04,0.0,-0.01,10.62,11.92,63.0,0,0,0
3,0.122,5,0,0,0,0,0,55.24,0.0,0.97,9.98,13.22,42.0,0,0,0
3,0.122,6,0,0,0,1,0,26.56,0.0,0.76,9.3,11.88,42.0,0,0,0
3,0.133,3,0,0,0,1,0,62.62,0.0,0.88,9.03,11.64,42.0,0,0,0
1,0.093,5,0,0,1,0,1,22.57,31.7,5.07,18.94,22.35,115.5,1,0,1
0,0.105,0,0,0,0,0,0,22.32,0.0,-0.56,13.96,12.12,42.0,0,0,0
0,0.105,0,0,0,0,0,0,22.32,0.0,-0.56,13.96,12.12,42.0,0,0,0
3,0.105,1,0,0,0,1,0,32.38,0.0,0.6,11.07,13.8,42.0,0,0,0
1,0.086,3,0,0,1,1,1,18.23,22.62,4.96,18.6,22.13,115.5,1,0,1
3,0.133,1,0,0,0,1,0,58.56,0.0,1.06,8.69,11.99,42.0,0,0,0
0,0.095,0,0,0,0,0,0,21.46,0.0,-0.62,14.05,12.08,42.0,0,0,0
3,0.122,5,0,0,0,0,0,55.24,0.0,0.97,9.98,13.22,42.0,0,0,0
1,0.093,1,0,0,1,1,1,19.96,35.05,5.29,20.57,19.03,115.5,1,0,1
1,0.093,2,0,0,1,0,1,12.72,23.39,4.65,17.62,23.87,115.5,1,0,1
0,0.122,0,0,0,0,0,0,24.15,0.0,-0.74,13.24,12.25,42.0,0,0,0
2,0.086,5,0,0,1,0,1,23.14,51.73,3.81,26.81,14.69,115.5,1,0,1
3,0.122,0,0,2,0,0,0,42.4,0.0,0.61,10.19,13.54,42.0,0,0,0
3,0.095,6,0,0,0,1,0,29.76,0.0,0.69,10.54,13.76,42.0,0,0,0
1,0.086,2,0,0,1,0,1,14.03,23.69,4.63,17.65,23.59,115.5,1,0,1
0,0.086,4,1,1,0,2,1,9.09,0.0,0.06,12.41,12.37,63.0,0,0,0
3,0.095,5,0,0,0,0,0,35.85,0.0,0.72,10.52,14.1,42.0,0,0,0
3,0.122,3,0,0,0,1,0,54.2,0.0,0.88,9.1,11.71,42.0,0,0,0
3,0.122,3,0,0,0,1,0,54.2,0.0,0.88,9.1,11.71,42.0,0,0,0
3,0.095,3,0,0,0,1,0,35.15,0.0,0.59,9.59,11.92,42.0,0,0,0
3,0.095,0,0,2,0,0,0,23.45,0.0,0.32,10.23,13.9,42.0,0,0,0
3,0.095,1,0,0,0,1,0,35.08,0.0,0.67,10.58,13.73,42.0,0,0,0
3,0.095,6,0,0,0,1,0,29.76,0.0,0.69,10.54,13.76,42.0,0,0,0
2,0.086,4,1,1,1,2,1,6.48,10.73,3.46,24.52,15.13,73.5,0,0,0
2,0.086,2,0,0,1,0,1,19.61,25.72,3.53,26.99,14.36,115.5,1,0,1
3,0.095,0,0,2,0,0,0,23.45,0.0,0.32,10.23,13.9,42.0,0,0,0
2,0.093,4,1,1,1,2,1,9.44,6.36,3.54,24.1,15.84,115.5,1,0,1
0,0.095,0,0,0,0,0,0,21.46,0.0,-0.62,14.05,12.08,42.0,0,0,0
3,0.118,1,0,0,0,1,0,49.57,0.0,1.03,7.91,11.72,42.0,0,0,0
0,0.111,0,0,0,0,0,0,22.01,0.0,-0.47,13.82,12.14,42.0,0,0,0
1,0.086,5,0,0,1,0,1,22.6,32.45,5.09,19.03,22.53,73.5,0,0,0
3,0.118,6,0,0,0,1,0,29.92,0.0,0.79,9.26,11.86,42.0,0,0,0
0,0.118,0,0,0,0,0,0,25.33,0.0,-0.75,12.88,12.14,42.0,0,0,0
0,0.111,1,0,0,0,1,0,14.56,0.0,0.25,13.46,12.21,42.0,0,0,0
1,0.093,2,0,0,1,0,1,12.72,23.39,4.65,17.62,23.87,115.5,1,0,1
0,0.093,4,1,1,0,2,1,8.49,0.0,0.06,11.63,11.92,63.0,0,0,0
3,0.118,5,0,0,0,0,0,52.36,0.0,1.01,9.9,12.77,42.0,0,0,0
3,0.111,5,0,0,0,0,0,51.76,0.0,0.89,10.33,13.88,42.0,0,0,0
3,0.118,3,0,0,0,1,0,51.93,0.0,0.87,8.68,11.76,42.0,0,0,0
2,0.086,0,0,0,1,0,0,22.35,28.34,3.33,25.06,15.0,115.5,1,0,1
3,0.118,5,0,0,0,0,0,52.36,0.0,1.01,9.9,12.77,42.0,0,0,0
2,0.093,0,0,0,1,0,1,23.11,30.12,3.37,25.25,14.86,63.0,0,0,0
3,0.118,5,0,0,0,0,0,52.36,0.0,1.01,9.9,12.77,42.0,0,0,0
3,0.141,5,0,0,0,0,0,58.66,0.0,1.09,10.27,13.86,42.0,0,0,0
0,0.141,0,0,0,0,0,0,21.71,0.0,-0.46,13.55,12.56,42.0,0,0,0
2,0.093,5,0,0,1,0,1,25.35,44.47,3.84,26.7,14.82,66.5,0,0,0
0,0.141,0,0,0,0,0,0,21.71,0.0,-0.46,13.55,12.56,42.0,0,0,0
2,0.086,6,0,0,1,1,0,18.65,24.37,3.71,19.82,19.29,115.5,1,0,1
1,0.086,4,1,1,1,2,1,5.33,5.07,3.22,18.69,20.69,80.5,0,0,0
3,0.14,5,0,0,0,0,0,58.23,0.0,1.08,10.26,13.73,42.0,0,0,0
3,0.141,6,0,0,0,1,0,53.49,0.0,1.17,8.95,12.25,42.0,0,0,0
3,0.141,0,0,2,0,0,0,51.76,0.0,0.89,9.82,12.83,42.0,0,0,0
3,0.141,3,0,0,0,1,0,60.46,0.0,1.0,9.04,11.82,42.0,0,0,0
3,0.141,5,0,0,0,0,0,58.66,0.0,1.09,10.27,13.86,42.0,0,0,0
3,0.14,6,0,0,0,1,0,54.1,0.0,1.08,8.89,12.12,42.0,0,0,0
3,0.161,6,0,0,0,1,0,46.98,0.0,1.19,9.07,12.31,42.0,0,0,0
2,0.086,1,0,2,1,1,1,15.82,47.36,3.64,26.03,14.79,73.5,0,0,0
3,0.138,6,0,0,0,1,0,54.92,0.0,1.04,9.02,12.11,42.0,0,0,0
0,0.161,0,0,0,0,0,0,20.01,0.0,-0.46,13.61,12.42,42.0,0,0,0
1,0.093,6,0,2,1,1,1,17.47,33.05,4.93,24.09,16.14,115.5,1,0,1
3,0.161,0,0,2,0,0,0,43.09,0.0,0.77,9.83,12.82,42.0,0,0,0
3,0.161,3,0,0,0,1,0,55.85,0.0,0.91,10.25,13.27,42.0,0,0,0
0,0.086,6,0,0,0,1,0,11.81,0.0,-0.03,14.03,12.43,59.5,0,0,0
0,0.138,0,0,0,0,0,0,20.7,0.0,-0.66,13.45,12.59,42.0,0,0,0
3,0.108,6,0,0,0,1,0,30.53,0.0,0.68,10.51,13.74,45.5,0,0,0
1,0.06,2,0,0,1,0,1,13.12,29.89,4.37,18.71,23.35,115.5,1,0,1
0,0.108,1,0,0,0,1,0,13.18,0.0,0.22,13.9,12.21,45.5,0,0,0
1,0.06,5,0,0,1,0,1,20.14,22.73,4.74,18.34,22.05,73.5,0,0,0
0,0.108,1,0,0,0,1,0,13.18,0.0,0.22,13.9,12.21,45.5,0,0,0
3,0.106,1,0,0,0,1,0,41.17,0.0,0.82,8.94,12.04,45.5,0,0,0
3,0.108,6,0,0,0,1,0,30.53,0.0,0.68,10.51,13.74,45.5,0,0,0
0,0.053,4,1,1,0,2,1,6.31,0.0,-0.35,9.03,9.43,66.5,0,0,0
3,0.108,4,1,1,0,2,0,19.06,0.0,0.09,10.54,14.53,45.5,0,0,0
0,0.107,2,0,0,0,0,0,15.93,0.0,-0.08,13.11,12.06,45.5,0,0,0
3,0.108,2,0,0,0,0,0,35.33,0.0,0.31,10.98,13.75,45.5,0,0,0
0,0.108,2,0,0,0,0,0,16.6,0.0,-0.05,13.1,12.05,45.5,0,0,0
3,0.108,4,1,1,0,2,0,19.06,0.0,0.09,10.54,14.53,45.5,0,0,0
0,0.107,6,0,0,0,1,0,12.43,0.0,0.1,13.81,12.53,45.5,0,0,0
1,0.053,3,0,0,1,1,1,31.15,48.45,4.57,19.15,22.32,66.5,0,0,0
0,0.108,6,0,0,0,1,0,12.86,0.0,0.04,13.95,12.5,45.5,0,0,0
1,0.06,6,0,2,1,1,1,23.75,42.94,4.66,19.15,22.08,115.5,1,0,1
3,0.108,1,0,0,0,1,0,40.18,0.0,0.9,8.84,11.95,45.5,0,0,0
